1517	9247	8990	14	12	0	0	20	2	1	1	0
80	11410	11193	15	2	0	0	24	2	3	3	0
200	8958	8761	9	29	0	0	7	2	1	1	0
207	9043	8761	9	31	0	0	15	2	1	1	0
239	9776	9392	10	4	0	0	9	2	1	3	0
240	10626	10414	10	0	0	0	50	2	1	1	0
274	10462	10138	21	19	0	0	11	2	3	1	0
275	8392	8143	21	20	0	0	19	2	3	3	0
276	9840	9559	11	17	0	0	41	2	1	3	0
277	8437	8143	21	30	0	0	25	2	3	3	0
279	10413	10143	11	17	0	0	57	2	1	1	0
308	12111	11741	12	14	0	0	12	2	1	3	0
375	12209	11988	24	1	0	0	21	2	3	3	0
416	8175	7850	15	28	0	0	32	2	1	3	0
417	11002	10724	15	24	0	0	49	2	1	1	0
418	10963	10718	25	25	0	0	12	2	3	1	0
419	11022	10724	15	13	0	0	14	2	1	1	0
420	10922	10731	25	6	0	0	11	2	3	3	0
447	8604	8289	26	3	0	0	16	2	3	3	0
448	11374	11082	26	28	0	0	21	2	3	3	0
495	11620	11425	27	9	0	0	48	2	3	1	0
496	8221	7945	27	27	0	0	41	2	3	3	0
497	11790	11424	27	18	0	0	50	2	3	1	0
498	11917	11675	27	5	0	0	26	2	3	1	0
500	10784	10535	17	21	0	0	27	2	1	3	0
502	10838	10535	17	28	0	0	34	2	1	1	0
540	8966	8756	18	27	0	0	45	2	1	1	0
541	8612	8295	28	3	0	0	27	2	3	3	0
542	11849	11587	28	23	0	0	36	2	3	3	0
543	9094	8757	18	1	0	0	49	2	1	1	0
544	9097	8757	18	6	0	0	14	2	1	1	0
579	10635	10319	19	2	0	0	47	2	1	3	0
580	12039	11760	29	22	0	0	47	2	3	3	0
582	12079	11761	19	12	0	0	10	2	1	3	0
653	8217	8047	21	9	0	0	15	2	1	1	0
655	8655	8420	31	23	0	0	57	2	3	1	0
656	9648	9445	31	16	0	0	11	2	3	1	0
657	9748	9444	31	29	0	0	13	2	3	1	0
658	9793	9448	21	23	0	0	20	2	1	3	0
660	8323	8046	21	6	0	0	17	2	1	1	0
720	8748	8427	1	28	0	0	37	2	3	1	0
760	9738	9429	24	23	0	0	10	2	1	3	0
761	8202	7999	24	9	0	0	48	2	1	1	0
762	10358	10123	24	21	0	0	37	2	1	3	0
763	8337	7998	24	6	0	0	50	2	1	1	0
765	10373	10123	24	18	0	0	38	2	1	3	0
766	10420	10119	2	2	0	0	46	2	3	1	0
