1323	15235	14892	8	19	0	0	62	11	1	3	0
9	13326	13102	11	21	0	0	8	11	1	1	0
24	13725	13429	30	15	0	0	24	11	3	1	0
63	14503	14172	4	0	0	0	19	11	1	3	0
64	14430	14221	4	3	0	0	59	11	1	1	0
65	15099	14817	4	16	0	0	0	11	1	3	0
67	14482	14220	4	30	0	0	60	11	1	1	0
68	14416	14216	14	22	0	0	6	11	3	1	0
70	15215	14817	4	11	0	0	2	11	1	3	0
93	12375	12124	15	25	0	0	44	11	3	3	0
94	12441	12124	15	14	0	0	46	11	3	3	0
123	12485	12028	6	25	0	0	25	11	1	3	0
125	14925	14757	16	12	0	0	52	11	3	3	0
126	14949	14758	6	24	0	0	6	11	1	1	0
127	14964	14759	6	6	0	0	4	11	1	1	0
128	14994	14756	16	29	0	0	56	11	3	3	0
129	15103	14756	16	1	0	0	50	11	3	3	0
185	12928	12626	8	5	0	0	37	11	1	1	0
186	13003	12626	8	5	0	0	34	11	1	3	0
187	13065	12760	8	25	0	0	50	11	1	3	0
189	13714	13473	8	26	0	0	2	11	1	3	0
190	13025	12760	18	11	0	0	18	11	3	3	0
191	13863	13473	8	15	0	0	3	11	1	3	0
231	14892	14655	19	25	0	0	9	11	3	1	0
256	13089	12868	20	19	0	0	25	11	3	3	0
258	13204	12867	20	13	0	0	26	11	3	3	0
301	16259	15975	11	15	0	0	58	11	1	1	0
361	13484	13216	13	17	0	0	6	11	1	3	0
363	13620	13216	13	8	0	0	9	11	1	3	0
364	15030	14616	23	19	0	0	38	11	3	3	0
369	14930	14617	13	4	0	0	21	11	1	3	0
403	15162	14902	24	11	0	0	18	11	3	1	0
441	14591	14273	25	2	0	0	36	11	3	3	0
443	14640	14273	25	7	0	0	35	11	3	3	0
475	14072	13801	16	24	0	0	30	11	1	1	0
476	14646	14400	26	25	0	0	23	11	3	1	0
477	14684	14400	26	28	0	0	25	11	3	1	0
478	15635	15419	16	19	0	0	21	11	1	3	0
479	15211	14943	26	12	0	0	35	11	3	1	0
480	15661	15419	16	25	0	0	27	11	1	3	0
523	14975	14679	17	25	0	0	49	11	1	1	0
524	13483	13186	17	21	0	0	53	11	1	3	0
526	14980	14678	17	0	0	0	14	11	1	1	0
528	14984	14675	17	28	0	0	48	11	1	1	0
567	13796	13577	28	20	0	0	45	11	3	1	0
568	15450	15261	28	6	0	0	25	11	3	1	0
607	16071	15786	19	11	0	0	41	11	1	3	0
608	13266	13036	19	19	0	0	9	11	1	1	0
610	15662	15486	19	6	0	0	53	11	1	1	0
611	16014	15785	29	15	0	0	37	11	3	3	0
614	15732	15486	19	5	0	0	56	11	1	1	0
641	14952	14739	30	26	0	0	28	11	3	1	0
644	15012	14739	30	22	0	0	14	11	3	1	0
680	12327	12070	21	24	0	0	17	11	1	3	0
681	13346	13088	21	27	0	0	53	11	1	1	0
683	13406	13172	21	25	0	0	20	11	1	1	0
685	13436	13088	21	26	0	0	56	11	1	1	0
706	14274	14049	0	11	0	0	55	11	3	3	0
829	12803	12431	3	0	0	0	27	11	3	3	0
830	16224	15913	3	4	0	0	1	11	3	3	0
843	12590	12285	25	24	0	0	25	11	1	3	0
855	14934	14605	4	1	0	0	62	11	3	3	0
859	12641	12370	26	23	0	0	42	11	1	3	0
888	13975	13753	27	2	0	0	19	11	1	1	0
889	13803	13509	27	2	0	0	1	11	1	3	0
890	15756	15516	27	6	0	0	4	11	1	1	0
891	15569	15289	5	28	0	0	29	11	3	1	0
892	13896	13508	27	26	0	0	9	11	1	3	0
893	15830	15510	5	20	0	0	51	11	3	1	0
928	15257	14986	6	18	0	0	58	11	3	1	0
929	15637	15444	6	27	0	0	32	11	3	3	0
930	15678	15443	6	23	0	0	40	11	3	3	0
931	15694	15342	6	31	0	0	16	11	3	3	0
966	12560	12364	7	24	0	0	54	11	3	3	0
971	12657	12365	29	7	0	0	18	11	1	3	0
997	12245	12060	30	26	0	0	8	11	1	1	0
1017	15511	15252	9	3	0	0	51	11	3	3	0
1018	15561	15252	31	18	0	0	20	11	1	3	0
1019	12956	12683	31	1	0	0	50	11	1	1	0
1022	12906	12676	9	29	0	0	4	11	3	1	0
1045	13170	12915	0	5	0	0	5	11	1	1	0
1076	13388	13113	1	27	0	0	55	11	1	3	0
1079	13303	13113	11	24	0	0	14	11	3	3	0
1114	12806	12567	2	29	0	0	46	11	1	1	0
1144	13590	13187	3	2	0	0	56	11	1	3	0
1145	13453	13182	13	22	0	0	19	11	3	1	0
1187	13244	13060	14	12	0	0	38	11	3	3	0
