1436	1531	1338	12	9	0	0	28	0	1	1	0
6	188	16	28	1	0	0	42	0	3	3	0
7	247	16	28	27	0	0	38	0	3	3	0
8	315	14	28	23	0	0	40	0	3	3	0
14	2798	2582	28	6	0	0	13	0	3	3	0
15	2901	2582	28	9	0	0	25	0	3	3	0
30	468	238	4	25	0	0	18	0	3	3	0
31	3119	2766	4	11	0	0	25	0	3	1	0
36	3049	2770	26	28	0	0	8	0	1	3	0
73	3805	3539	15	6	0	0	11	0	3	3	0
74	3742	3535	15	11	0	0	63	0	3	1	0
96	1703	1417	16	19	0	0	38	0	3	1	0
97	230	0	6	9	0	0	55	0	1	3	0
98	195	0	16	24	0	0	1	0	3	3	0
99	2466	2244	16	14	0	0	8	0	3	3	0
100	1650	1422	6	0	0	0	52	0	1	3	0
101	2591	2244	6	31	0	0	41	0	1	3	0
102	2486	2244	16	29	0	0	4	0	3	3	0
132	720	507	17	9	0	0	15	0	3	3	0
152	342	132	18	14	0	0	18	0	3	1	0
153	344	132	18	11	0	0	62	0	3	1	0
154	404	131	18	6	0	0	20	0	3	1	0
156	525	131	18	20	0	0	55	0	3	1	0
157	670	447	18	6	0	0	19	0	3	1	0
194	740	520	19	0	0	0	30	0	3	3	0
196	793	520	19	9	0	0	25	0	3	3	0
268	3663	3383	11	23	0	0	57	0	1	1	0
269	3652	3379	21	9	0	0	39	0	3	1	0
271	4041	3840	11	1	0	0	16	0	1	1	0
304	1919	1664	12	29	0	0	16	0	1	3	0
306	1939	1665	12	19	0	0	52	0	1	1	0
307	1938	1665	12	22	0	0	57	0	1	1	0
311	3145	2932	22	4	0	0	14	0	3	1	0
314	3273	2931	22	21	0	0	49	0	3	1	0
327	1804	1558	23	13	0	0	40	0	3	1	0
329	314	134	23	7	0	0	43	0	3	3	0
330	1807	1558	23	14	0	0	37	0	3	1	0
331	1862	1563	13	14	0	0	27	0	1	1	0
332	489	132	23	29	0	0	41	0	3	3	0
333	1042	809	23	23	0	0	50	0	3	3	0
334	2510	2318	13	23	0	0	4	0	1	1	0
335	2609	2318	13	19	0	0	10	0	1	1	0
336	1065	810	23	1	0	0	53	0	3	3	0
371	1171	938	14	25	0	0	31	0	1	1	0
372	3704	3421	14	10	0	0	43	0	1	3	0
374	3692	3420	24	16	0	0	15	0	3	3	0
410	3424	3183	15	15	0	0	39	0	1	1	0
415	3525	3178	25	18	0	0	18	0	3	1	0
446	831	564	26	26	0	0	45	0	3	3	0
451	855	565	16	8	0	0	24	0	1	3	0
532	1213	909	28	5	0	0	39	0	3	1	0
533	3433	3161	28	7	0	0	48	0	3	1	0
535	3451	3164	18	23	0	0	20	0	1	3	0
622	3949	3711	30	23	0	0	36	0	3	1	0
651	1282	1110	31	4	0	0	20	0	3	1	0
690	3825	3617	22	28	0	0	4	0	1	1	0
711	2103	1886	1	27	0	0	36	0	3	3	0
712	3601	3265	1	18	0	0	4	0	3	3	0
713	889	564	23	15	0	0	17	0	1	3	0
755	324	13	24	12	0	0	52	0	1	3	0
756	278	14	24	6	0	0	46	0	1	1	0
758	2609	2341	2	11	0	0	25	0	3	3	0
789	4063	3758	3	20	0	0	34	0	3	1	0
835	1045	773	4	29	0	0	36	0	3	3	0
836	2929	2715	4	5	0	0	49	0	3	1	0
837	2051	1834	4	16	0	0	24	0	3	3	0
838	2931	2713	4	26	0	0	20	0	3	1	0
839	2061	1834	4	9	0	0	15	0	3	3	0
840	2973	2714	4	21	0	0	45	0	3	1	0
841	3942	3714	4	10	0	0	31	0	3	3	0
842	3150	2713	4	31	0	0	43	0	3	1	0
845	3951	3714	4	13	0	0	28	0	3	3	0
906	212	0	6	31	0	0	63	0	3	1	0
907	258	0	6	16	0	0	1	0	3	1	0
936	1292	980	7	28	0	0	27	0	3	3	0
937	1337	981	29	21	0	0	36	0	1	3	0
938	2276	1909	29	1	0	0	56	0	1	3	0
940	2179	1908	7	10	0	0	13	0	3	3	0
1002	723	491	31	11	0	0	32	0	1	3	0
1003	2271	1957	31	18	0	0	27	0	1	3	0
1008	1324	1068	9	10	0	0	61	0	3	1	0
1027	1270	1038	0	21	0	0	10	0	1	3	0
1028	1326	1037	10	24	0	0	47	0	3	3	0
1119	1878	1693	13	16	0	0	45	0	3	3	0
1121	1950	1692	13	16	0	0	43	0	3	3	0
1123	1990	1693	3	8	0	0	14	0	1	3	0
1157	1996	1743	4	1	0	0	19	0	1	1	0
1195	2149	1796	5	22	0	0	10	0	1	1	0
1229	611	355	16	16	0	0	51	0	3	3	0
1230	718	497	16	28	0	0	17	0	3	3	0
1231	761	498	16	4	0	0	11	0	3	3	0
1263	1613	1229	17	1	0	0	6	0	3	3	0
1333	1275	1082	9	9	0	0	9	0	1	1	0
1377	2921	2739	10	10	0	0	14	0	1	1	0
1379	3060	2738	10	19	0	0	12	0	1	1	0
1403	1377	1168	11	6	0	0	43	0	1	3	0
1405	1351	1166	21	20	0	0	49	0	3	3	0
1411	1425	1168	11	0	0	0	45	0	1	3	0
1412	3010	2747	11	7	0	0	24	0	1	3	0
1435	1880	1657	12	30	0	0	13	0	1	3	0
3400	1901	1664	11	23	0	0	14	0	3	3	0
1437	1546	1338	12	1	0	0	27	0	1	1	0
1438	1576	1337	12	26	0	0	24	0	1	1	0
1439	1961	1684	22	26	0	0	24	0	3	1	0
1440	2364	2166	12	17	0	0	18	0	1	1	0
1441	1708	1464	22	21	0	0	2	0	3	3	0
1445	2407	2166	12	25	0	0	12	0	1	1	0
1474	3342	3152	23	19	0	0	57	0	3	1	0
1475	3427	3151	23	28	0	0	55	0	3	1	0
1477	3534	3151	23	7	0	0	59	0	3	1	0
1513	3679	3213	14	6	0	0	54	0	1	3	0
1514	3942	3639	14	3	0	0	3	0	1	3	0
1547	2024	1830	25	5	0	0	10	0	3	1	0
1581	1793	1481	26	4	0	0	38	0	3	1	0
1582	3402	3091	16	31	0	0	61	0	1	3	0
1583	3004	2758	26	13	0	0	29	0	3	3	0
1584	1769	1486	16	10	0	0	25	0	1	1	0
1585	3088	2760	16	0	0	0	28	0	1	1	0
1587	3589	3332	26	14	0	0	8	0	3	1	0
1590	3482	3208	26	19	0	0	63	0	3	3	0
1619	384	45	17	26	0	0	6	0	1	3	0
1621	3145	2838	17	8	0	0	28	0	1	1	0
1622	3750	3484	17	22	0	0	11	0	1	3	0
1624	3724	3484	27	1	0	0	54	0	3	3	0
1643	2581	2381	28	25	0	0	27	0	3	1	0
1645	2593	2387	18	18	0	0	38	0	1	1	0
1646	2606	2381	28	27	0	0	26	0	3	1	0
1710	2672	2500	30	28	0	0	40	0	3	1	0
1711	2735	2500	30	11	0	0	44	0	3	1	0
1778	3208	2949	0	26	0	0	31	0	3	3	0
1896	2260	1974	3	5	0	0	30	0	3	3	0
1897	1671	1459	25	3	0	0	42	0	1	1	0
1898	3339	3154	25	0	0	0	19	0	1	1	0
1977	3157	2888	5	0	0	0	11	0	3	3	0
1982	3682	3439	27	2	0	0	11	0	1	3	0
1985	3713	3438	27	28	0	0	13	0	1	3	0
2055	2645	2402	7	3	0	0	42	0	3	1	0
2056	3463	3215	7	7	0	0	55	0	3	3	0
2094	303	85	30	28	0	0	28	0	1	1	0
2097	1155	849	30	25	0	0	63	0	1	1	0
2186	3539	3291	11	11	0	0	30	0	3	3	0
2190	3552	3291	1	8	0	0	29	0	1	3	0
2286	519	299	14	19	0	0	0	0	3	3	0
2287	1388	979	4	0	0	0	25	0	1	3	0
2288	1008	753	14	22	0	0	51	0	3	1	0
2289	1189	990	14	24	0	0	37	0	3	3	0
2290	1059	753	14	22	0	0	62	0	3	1	0
2291	1206	987	14	12	0	0	36	0	3	1	0
2292	1548	1335	4	10	0	0	41	0	1	1	0
2293	1643	1329	14	13	0	0	30	0	3	1	0
2296	1577	1335	4	26	0	0	32	0	1	1	0
2330	2759	2551	15	2	0	0	48	0	3	1	0
2331	276	34	15	6	0	0	12	0	3	3	0
2332	2920	2550	15	19	0	0	46	0	3	1	0
2334	4034	3730	5	2	0	0	41	0	1	1	0
2337	295	34	15	9	0	0	4	0	3	3	0
2413	705	430	17	16	0	0	26	0	3	3	0
2499	645	304	9	2	0	0	63	0	1	1	0
2508	2104	1879	9	3	0	0	53	0	1	1	0
2512	3973	3779	9	26	0	0	46	0	1	1	0
2584	519	314	11	8	0	0	31	0	1	1	0
2585	2279	1950	11	5	0	0	40	0	1	3	0
2649	1575	1315	22	6	0	0	3	0	3	3	0
2650	1270	999	22	27	0	0	29	0	3	1	0
2651	1345	1000	22	16	0	0	43	0	3	1	0
2698	2160	1857	13	7	0	0	4	0	1	3	0
2764	901	619	25	16	0	0	61	0	3	3	0
2824	1812	1617	27	9	0	0	14	0	3	1	0
2826	1851	1616	27	6	0	0	20	0	3	1	0
2827	1896	1621	17	29	0	0	45	0	1	1	0
2828	1905	1616	27	19	0	0	49	0	3	1	0
2861	1536	1295	18	27	0	0	9	0	1	1	0
2862	1630	1409	18	31	0	0	23	0	1	1	0
2863	3439	3164	18	23	0	0	48	0	1	1	0
2864	3449	3163	18	22	0	0	46	0	1	1	0
2921	4035	3784	20	9	0	0	9	0	1	3	0
2955	2102	1854	31	24	0	0	8	0	3	3	0
2994	755	437	0	0	0	0	46	0	3	1	0
3029	1561	1339	23	1	0	0	46	0	1	1	0
3031	1560	1339	23	10	0	0	50	0	1	1	0
3106	1944	1652	3	28	0	0	19	0	3	1	0
3138	1268	1069	4	25	0	0	43	0	3	1	0
3139	756	567	26	24	0	0	46	0	1	1	0
