1409	7985	7696	21	19	0	0	6	1	3	3	0
38	5584	5362	8	9	0	0	39	1	3	3	0
39	5606	5362	8	8	0	0	43	1	3	3	0
103	6198	6011	6	2	0	0	63	1	1	1	0
104	6192	6004	16	12	0	0	0	1	3	1	0
105	7781	7538	6	10	0	0	52	1	1	1	0
134	5927	5708	17	17	0	0	3	1	3	3	0
158	5995	5749	8	12	0	0	41	1	1	1	0
198	7905	7690	9	10	0	0	22	1	1	1	0
199	8076	7781	9	13	0	0	25	1	1	1	0
201	8000	7776	19	12	0	0	36	1	3	1	0
202	7878	7689	19	1	0	0	29	1	3	3	0
238	5845	5613	10	7	0	0	33	1	1	1	0
241	5937	5611	20	25	0	0	33	1	3	3	0
270	4078	3835	21	28	0	0	43	1	3	1	0
272	5935	5685	21	2	0	0	10	1	3	1	0
273	7447	7162	11	3	0	0	63	1	1	1	0
337	7805	7520	23	21	0	0	12	1	3	3	0
338	6802	6519	13	8	0	0	32	1	1	1	0
373	7446	7196	14	12	0	0	61	1	1	3	0
381	7473	7196	14	10	0	0	59	1	1	3	0
411	4592	4362	15	30	0	0	7	1	1	1	0
412	4622	4362	15	29	0	0	9	1	1	1	0
414	7094	6881	15	21	0	0	2	1	1	1	0
494	5976	5751	17	25	0	0	23	1	1	1	0
536	5009	4775	18	13	0	0	29	1	1	3	0
537	5065	4775	28	19	0	0	24	1	3	3	0
538	5054	4776	18	5	0	0	41	1	1	3	0
539	4546	4306	28	11	0	0	46	1	3	1	0
577	5418	5138	19	19	0	0	40	1	1	3	0
578	7266	6885	29	9	0	0	25	1	3	1	0
652	5076	4735	21	26	0	0	24	1	1	3	0
654	8015	7727	31	16	0	0	43	1	3	1	0
714	7490	7314	1	25	0	0	13	1	3	1	0
715	4835	4598	23	20	0	0	20	1	1	1	0
716	5866	5671	1	23	0	0	9	1	3	3	0
717	7591	7313	1	23	0	0	16	1	3	1	0
718	7670	7317	23	15	0	0	9	1	1	3	0
719	7520	7266	1	9	0	0	62	1	3	3	0
721	7774	7318	23	18	0	0	49	1	1	1	0
757	7927	7762	24	28	0	0	48	1	1	1	0
759	8020	7761	24	25	0	0	42	1	1	1	0
764	7993	7756	2	2	0	0	19	1	3	1	0
790	5511	5282	25	22	0	0	28	1	1	1	0
791	7269	6977	3	24	0	0	19	1	3	3	0
800	5662	5282	25	2	0	0	27	1	1	1	0
860	6300	6047	27	28	0	0	45	1	1	1	0
866	6273	6046	27	19	0	0	28	1	1	3	0
939	7530	7264	29	24	0	0	49	1	1	1	0
941	5232	4964	7	20	0	0	55	1	3	3	0
944	5215	4965	29	10	0	0	5	1	1	3	0
947	7552	7263	29	11	0	0	47	1	1	1	0
975	7500	7252	8	15	0	0	6	1	3	1	0
976	7503	7288	8	31	0	0	44	1	3	1	0
977	7509	7288	8	31	0	0	63	1	3	1	0
979	7540	7251	8	26	0	0	9	1	3	1	0
985	7520	7294	30	9	0	0	23	1	1	1	0
1004	4316	4014	31	3	0	0	34	1	1	1	0
1005	6810	6562	31	21	0	0	32	1	1	1	0
1057	6810	6605	11	9	0	0	2	1	3	1	0
1058	6853	6609	1	24	0	0	45	1	1	1	0
1059	6862	6609	1	27	0	0	47	1	1	1	0
1060	6952	6628	11	14	0	0	57	1	3	1	0
1091	6948	6682	2	25	0	0	4	1	1	3	0
1092	6861	6679	12	6	0	0	22	1	3	1	0
1094	6900	6682	12	20	0	0	53	1	3	3	0
1122	7238	7056	13	2	0	0	30	1	3	1	0
1124	5261	5029	13	8	0	0	26	1	3	3	0
1125	7352	7055	13	13	0	0	33	1	3	1	0
1127	5308	5029	3	3	0	0	28	1	1	3	0
1158	4438	4142	4	10	0	0	33	1	1	3	0
1159	7058	6878	4	27	0	0	25	1	1	1	0
1160	7085	6878	4	19	0	0	27	1	1	1	0
1161	8111	7888	14	4	0	0	26	1	3	3	0
1197	4487	4185	5	22	0	0	25	1	1	3	0
1198	4384	4155	15	9	0	0	19	1	3	3	0
1199	4724	4441	15	24	0	0	23	1	3	3	0
1200	5244	5073	5	13	0	0	47	1	1	1	0
1201	5374	5072	5	6	0	0	20	1	1	3	0
1202	5353	5071	15	15	0	0	43	1	3	3	0
1232	4784	4538	16	1	0	0	55	1	3	3	0
1233	4792	4538	16	4	0	0	39	1	3	3	0
1234	4857	4538	16	3	0	0	32	1	3	3	0
1235	7855	7597	16	16	0	0	45	1	3	3	0
1237	7889	7597	6	26	0	0	18	1	1	3	0
1264	7329	7133	17	25	0	0	41	1	3	1	0
1265	4754	4550	17	0	0	0	1	1	3	3	0
1266	7411	7133	17	16	0	0	37	1	3	1	0
1267	4784	4549	17	9	0	0	8	1	3	3	0
1268	7446	7159	17	2	0	0	52	1	3	1	0
1269	8051	7784	17	25	0	0	36	1	3	3	0
1272	4822	4549	7	27	0	0	48	1	1	3	0
1307	6387	6153	18	12	0	0	30	1	3	1	0
1308	6452	6152	18	23	0	0	28	1	3	1	0
1330	4740	4507	19	15	0	0	50	1	3	3	0
1331	7596	7399	19	8	0	0	59	1	3	3	0
1334	7769	7397	19	31	0	0	57	1	3	3	0
1406	7972	7692	21	18	0	0	57	1	3	1	0
1407	4221	3950	21	2	0	0	46	1	3	3	0
1408	7990	7696	21	9	0	0	4	1	3	3	0
3002	4516	4199	22	2	0	0	59	1	1	3	0
1442	4499	4313	22	16	0	0	49	1	3	1	0
1443	4519	4318	22	25	0	0	38	1	3	3	0
1444	4672	4312	22	18	0	0	51	1	3	1	0
1446	4647	4316	22	11	0	0	37	1	3	3	0
1447	7349	7067	12	14	0	0	43	1	1	3	0
1478	6286	5958	23	7	0	0	63	1	3	1	0
1548	5671	5459	25	19	0	0	33	1	3	1	0
1549	5784	5458	25	23	0	0	14	1	3	1	0
1552	5785	5459	25	7	0	0	35	1	3	1	0
1553	6175	5881	25	5	0	0	50	1	3	1	0
1586	4809	4597	16	1	0	0	27	1	1	3	0
1588	4834	4597	16	30	0	0	38	1	1	1	0
1589	7448	7211	16	10	0	0	11	1	1	1	0
1623	6692	6348	17	11	0	0	27	1	1	3	0
1625	7726	7411	17	23	0	0	32	1	1	3	0
1626	7667	7411	27	7	0	0	29	1	3	3	0
1647	8096	7827	18	4	0	0	52	1	1	3	0
1648	8108	7826	28	10	0	0	15	1	3	3	0
1712	5013	4719	30	20	0	0	18	1	3	3	0
1714	4928	4720	20	7	0	0	50	1	1	3	0
1737	4607	4387	31	21	0	0	0	1	3	3	0
1780	5908	5616	0	3	0	0	52	1	3	1	0
1828	4224	4013	1	6	0	0	49	1	3	3	0
1829	4341	4009	1	16	0	0	11	1	3	1	0
1830	6920	6571	23	23	0	0	59	1	1	3	0
1834	4253	4013	1	5	0	0	51	1	3	3	0
1836	4289	4013	1	5	0	0	39	1	3	3	0
1863	5105	4906	2	7	0	0	14	1	3	3	0
1864	7731	7501	2	5	0	0	5	1	3	3	0
1899	6777	6445	25	19	0	0	19	1	1	3	0
1900	4663	4471	25	8	0	0	32	1	1	1	0
1901	4709	4470	25	20	0	0	29	1	1	1	0
1904	4787	4469	25	22	0	0	34	1	1	1	0
1932	5043	4851	4	10	0	0	23	1	3	3	0
1934	6453	6181	4	23	0	0	41	1	3	3	0
1937	5204	4851	26	4	0	0	1	1	1	3	0
1978	6916	6707	5	13	0	0	50	1	3	1	0
1979	5200	4988	5	14	0	0	50	1	3	3	0
1980	6935	6704	5	9	0	0	29	1	3	1	0
1981	5244	4987	5	25	0	0	47	1	3	3	0
2015	5757	5445	6	8	0	0	18	1	3	1	0
2016	6922	6591	6	30	0	0	25	1	3	1	0
2057	4466	4186	7	22	0	0	57	1	3	3	0
2099	5423	5142	30	3	0	0	44	1	1	1	0
2123	7224	7014	31	9	0	0	35	1	1	1	0
2157	5618	5287	0	21	0	0	49	1	1	3	0
2158	4330	4029	10	27	0	0	42	1	3	3	0
2163	4905	4698	0	1	0	0	12	1	1	1	0
2187	6108	5885	11	25	0	0	44	1	3	1	0
2188	4356	4154	11	6	0	0	56	1	3	3	0
2189	4398	4153	11	11	0	0	59	1	3	3	0
2253	5987	5715	13	16	0	0	32	1	3	3	0
2254	6072	5715	13	14	0	0	38	1	3	3	0
2255	6455	6166	3	16	0	0	37	1	1	1	0
2294	5317	5082	14	1	0	0	19	1	3	3	0
2295	5424	5081	14	21	0	0	15	1	3	3	0
2297	5642	5265	4	1	0	0	56	1	1	3	0
2335	4415	4091	5	25	0	0	9	1	1	3	0
2336	5372	5153	5	6	0	0	48	1	1	1	0
2338	5423	5152	5	26	0	0	50	1	1	1	0
2339	6176	5917	15	4	0	0	19	1	3	3	0
2340	6173	5918	5	26	0	0	15	1	1	1	0
2377	7224	7003	6	23	0	0	48	1	1	1	0
2378	7246	7003	6	10	0	0	57	1	1	1	0
2381	7230	6998	16	25	0	0	11	1	3	1	0
2411	7101	6743	7	1	0	0	5	1	1	3	0
2412	5000	4769	7	17	0	0	37	1	1	1	0
2449	7521	7186	18	24	0	0	61	1	3	3	0
2451	4946	4671	18	24	0	0	25	1	3	1	0
2500	4935	4752	19	19	0	0	13	1	3	1	0
2501	4975	4751	19	4	0	0	9	1	3	1	0
2502	5122	4751	19	6	0	0	7	1	3	1	0
2559	4551	4337	10	0	0	0	43	1	1	3	0
2560	4738	4336	10	1	0	0	8	1	1	3	0
2561	7704	7411	10	5	0	0	46	1	1	3	0
2586	5323	5135	11	11	0	0	44	1	1	1	0
2588	5357	5135	11	25	0	0	40	1	1	1	0
2590	5399	5135	11	22	0	0	32	1	1	1	0
2652	8026	7739	22	28	0	0	25	1	3	3	0
2654	7625	7337	22	4	0	0	55	1	3	1	0
2693	5558	5384	23	2	0	0	43	1	3	1	0
2694	5573	5382	23	1	0	0	42	1	3	1	0
2695	5705	5381	23	14	0	0	44	1	3	1	0
2696	7117	6948	23	2	0	0	2	1	3	1	0
2697	7154	6947	23	9	0	0	0	1	3	1	0
2700	7264	6952	13	22	0	0	63	1	1	1	0
2731	7243	6971	24	20	0	0	63	1	3	3	0
2831	7088	6864	17	17	0	0	31	1	1	3	0
2865	7833	7585	18	0	0	0	6	1	1	3	0
2866	4125	3829	28	6	0	0	15	1	3	3	0
2868	7839	7585	18	3	0	0	2	1	1	3	0
2922	4174	3784	20	7	0	0	7	1	1	3	0
2923	6909	6580	20	31	0	0	61	1	1	3	0
2927	6826	6579	30	20	0	0	49	1	3	3	0
2957	4522	4253	31	15	0	0	13	1	3	3	0
2958	4523	4254	21	9	0	0	48	1	1	3	0
2960	4789	4480	31	25	0	0	35	1	3	3	0
2995	4141	3865	0	6	0	0	1	1	3	1	0
2996	4182	3865	0	20	0	0	62	1	3	1	0
4452	4204	3944	9	6	0	0	50	1	3	3	0
3030	4746	4466	1	2	0	0	50	1	3	1	0
3075	7927	7595	24	27	0	0	5	1	1	3	0
3077	5172	4905	2	13	0	0	13	1	3	3	0
3105	4734	4502	25	2	0	0	39	1	1	1	0
3107	6890	6675	25	13	0	0	35	1	1	1	0
3108	6928	6675	25	9	0	0	37	1	1	1	0
3109	4761	4496	3	9	0	0	24	1	3	1	0
3142	5735	5477	4	19	0	0	21	1	3	3	0
3143	5770	5402	26	11	0	0	48	1	1	3	0
3144	5423	5105	4	24	0	0	46	1	3	1	0
3146	5317	5110	26	14	0	0	39	1	1	1	0
3193	5670	5416	5	19	0	0	45	1	3	3	0
3195	5692	5416	5	15	0	0	43	1	3	3	0
3198	4969	4763	27	19	0	0	22	1	1	1	0
3221	7465	7202	28	27	0	0	32	1	1	3	0
3222	7482	7202	28	20	0	0	39	1	1	3	0
3294	5356	5147	8	14	0	0	25	1	3	3	0
3295	5428	5146	8	16	0	0	27	1	3	3	0
3297	5468	5146	8	9	0	0	26	1	3	3	0
3298	7181	6945	30	24	0	0	34	1	1	1	0
3365	6870	6688	0	6	0	0	15	1	1	1	0
3404	5178	4931	11	19	0	0	51	1	3	3	0
3405	7903	7603	1	15	0	0	0	1	1	3	0
3441	4756	4508	12	0	0	0	36	1	3	1	0
3442	5710	5419	12	15	0	0	50	1	3	3	0
3446	6274	6005	12	20	0	0	36	1	3	3	0
3447	6334	6006	12	14	0	0	4	1	3	3	0
3467	6131	5821	3	5	0	0	29	1	1	3	0
3497	7143	6889	14	24	0	0	47	1	3	3	0
3498	7159	6889	14	31	0	0	60	1	3	3	0
3530	7066	6818	15	31	0	0	5	1	3	1	0
