1533	27517	27234	24	14	0	0	59	6	3	1	0
20	25706	25390	20	0	0	0	38	6	1	3	0
21	25747	25389	20	25	0	0	44	6	1	3	0
85	26244	25925	15	17	0	0	3	6	3	3	0
86	24590	24280	5	9	0	0	30	6	1	3	0
87	26327	26089	15	28	0	0	47	6	3	3	0
111	26935	26688	16	20	0	0	61	6	3	1	0
112	24692	24464	6	8	0	0	18	6	1	3	0
174	28199	27943	18	16	0	0	21	6	3	3	0
209	26816	26624	19	22	0	0	23	6	3	1	0
210	24885	24624	19	29	0	0	44	6	3	3	0
212	26820	26629	9	21	0	0	40	6	1	1	0
213	26881	26629	9	11	0	0	32	6	1	1	0
214	26921	26624	19	12	0	0	25	6	3	1	0
215	25100	24930	19	22	0	0	21	6	3	3	0
217	26906	26629	9	23	0	0	38	6	1	1	0
226	28024	27688	9	29	0	0	28	6	1	1	0
243	24698	24463	20	29	0	0	54	6	3	1	0
244	24641	24374	20	29	0	0	13	6	3	3	0
245	24763	24401	20	16	0	0	37	6	3	1	0
246	26545	26268	20	19	0	0	56	6	3	3	0
248	24686	24469	10	4	0	0	9	6	1	1	0
249	25294	25066	20	3	0	0	28	6	3	1	0
285	28396	28133	11	5	0	0	21	6	1	3	0
286	27189	26990	21	11	0	0	13	6	3	1	0
287	28481	28133	11	2	0	0	24	6	1	3	0
288	27380	26988	21	25	0	0	7	6	3	1	0
315	25872	25666	22	20	0	0	27	6	3	1	0
316	25041	24824	12	5	0	0	33	6	1	1	0
317	25908	25671	12	3	0	0	36	6	1	1	0
388	25032	24738	24	27	0	0	24	6	3	3	0
389	28563	28286	24	21	0	0	24	6	3	3	0
390	25030	24739	14	13	0	0	53	6	1	3	0
396	27072	26816	14	20	0	0	12	6	1	1	0
430	25740	25520	15	1	0	0	49	6	1	1	0
431	25421	25142	25	22	0	0	2	6	3	1	0
432	25765	25518	15	24	0	0	43	6	1	1	0
433	25856	25610	15	9	0	0	47	6	1	3	0
435	26398	26102	25	31	0	0	60	6	3	1	0
550	24689	24400	28	9	0	0	33	6	3	3	0
551	24616	24300	28	11	0	0	34	6	3	1	0
553	25729	25558	28	18	0	0	16	6	3	3	0
554	24718	24401	18	17	0	0	32	6	1	3	0
555	27430	27134	28	28	0	0	39	6	3	1	0
556	25925	25557	28	26	0	0	18	6	3	3	0
