1314	31322	31024	18	21	0	0	25	7	3	1	0
43	29993	29738	14	6	0	0	17	7	3	1	0
44	30158	29946	14	13	0	0	22	7	3	1	0
45	30179	29946	14	1	0	0	20	7	3	1	0
47	30279	29945	14	23	0	0	29	7	3	1	0
48	30812	30547	4	29	0	0	42	7	1	1	0
52	30787	30543	14	9	0	0	17	7	3	1	0
88	31182	30937	15	23	0	0	53	7	3	1	0
89	28874	28666	15	21	0	0	36	7	3	3	0
90	30208	29972	15	29	0	0	34	7	3	3	0
92	28983	28667	5	0	0	0	27	7	1	3	0
140	30313	30054	17	9	0	0	51	7	3	3	0
141	30928	30688	17	24	0	0	19	7	3	3	0
146	30293	30055	7	9	0	0	1	7	1	3	0
175	31706	31455	18	18	0	0	53	7	3	3	0
176	29292	28908	8	5	0	0	28	7	1	3	0
178	31740	31455	8	24	0	0	28	7	1	3	0
216	28772	28573	19	23	0	0	46	7	3	1	0
218	31108	30876	19	11	0	0	7	7	3	1	0
219	31147	30876	19	13	0	0	11	7	3	1	0
250	31414	31165	20	6	0	0	17	7	3	1	0
251	29568	29221	10	3	0	0	61	7	1	3	0
289	31612	31346	11	5	0	0	50	7	1	3	0
290	31645	31345	21	17	0	0	4	7	3	3	0
318	32427	32120	12	26	0	0	58	7	1	3	0
319	31033	30779	12	18	0	0	15	7	1	1	0
320	31139	30773	22	31	0	0	43	7	3	1	0
322	29105	28892	22	2	0	0	18	7	3	3	0
348	29295	29040	23	11	0	0	7	7	3	1	0
349	31009	30824	23	21	0	0	61	7	3	3	0
350	31038	30824	23	20	0	0	62	7	3	3	0
352	31177	30823	23	23	0	0	63	7	3	3	0
353	31930	31640	13	3	0	0	29	7	1	3	0
354	31901	31639	23	28	0	0	45	7	3	3	0
391	30994	30739	24	3	0	0	32	7	3	3	0
392	32188	31914	24	27	0	0	2	7	3	3	0
434	29223	28869	15	22	0	0	57	7	1	3	0
436	29741	29448	15	25	0	0	20	7	1	3	0
437	30834	30534	15	14	0	0	44	7	1	3	0
438	30813	30533	25	25	0	0	19	7	3	3	0
465	30616	30352	26	16	0	0	1	7	3	3	0
507	29610	29398	27	19	0	0	10	7	3	1	0
509	30559	30336	27	28	0	0	5	7	3	3	0
510	29623	29398	27	2	0	0	4	7	3	1	0
