2154	26138	25916	10	7	0	0	43	14	3	3	0
76	24535	24142	5	24	0	0	60	14	1	1	0
130	24813	24508	17	20	0	0	38	14	3	1	0
234	28380	28123	20	0	0	0	5	14	3	1	0
235	520	0	20	0	0	0	0	14	3	1	0
237	28396	28126	10	28	0	0	7	14	1	3	0
267	28161	27888	21	13	0	0	9	14	3	3	0
326	25246	24922	23	9	0	0	38	14	3	3	0
368	27697	27516	24	5	0	0	23	14	3	1	0
409	24907	24689	15	6	0	0	53	14	1	1	0
490	24609	24404	17	0	0	0	23	14	1	1	0
491	2	0	17	0	0	0	0	14	1	1	0
493	27218	27049	27	23	0	0	48	14	3	3	0
531	28218	27883	28	13	0	0	57	14	3	1	0
534	26522	26284	18	25	0	0	6	14	1	3	0
573	28034	27839	19	4	0	0	53	14	1	1	0
574	25409	25163	19	2	0	0	47	14	1	3	0
575	25737	25536	29	14	0	0	3	14	3	3	0
576	25411	25160	19	0	0	0	0	14	1	3	0
618	25670	25464	30	9	0	0	53	14	3	1	0
619	28328	28111	20	8	0	0	28	14	1	1	0
620	27036	26792	30	3	0	0	8	14	3	3	0
621	28394	28109	20	31	0	0	0	14	1	1	0
647	26512	26286	21	18	0	0	19	14	1	1	0
648	26859	26630	21	17	0	0	0	14	1	1	0
686	27798	27488	0	30	0	0	60	14	3	3	0
709	24893	24629	23	9	0	0	53	14	1	1	0
710	24818	24625	1	5	0	0	6	14	3	1	0
754	27806	27556	2	3	0	0	17	14	3	1	0
786	26144	25942	25	5	0	0	11	14	1	1	0
834	26006	25660	4	24	0	0	18	14	3	1	0
844	26113	25665	26	9	0	0	49	14	1	1	0
861	26932	26710	5	11	0	0	33	14	3	1	0
901	26542	26313	6	26	0	0	12	14	3	1	0
902	26829	26643	28	13	0	0	12	14	1	1	0
903	24961	24729	28	26	0	0	43	14	1	3	0
904	25005	24728	6	11	0	0	41	14	3	3	0
905	241	0	6	0	0	0	0	14	3	3	0
933	27781	27597	7	20	0	0	10	14	3	1	0
1000	28084	27910	31	30	0	0	10	14	1	1	0
1006	28006	27667	9	0	0	0	36	14	3	3	0
1026	28402	28128	10	2	0	0	23	14	3	3	0
1054	26251	26057	11	12	0	0	39	14	3	3	0
1055	26397	26057	1	14	0	0	24	14	1	3	0
1056	27764	27506	1	12	0	0	0	14	1	3	0
1087	25575	25293	2	14	0	0	18	14	1	3	0
1088	27288	27081	2	31	0	0	30	14	1	1	0
1089	25665	25351	12	13	0	0	26	14	3	1	0
1090	27988	27746	12	5	0	0	45	14	3	3	0
1118	28490	28232	13	12	0	0	5	14	3	1	0
1155	28270	28083	14	4	0	0	11	14	3	1	0
1156	25964	25727	4	19	0	0	27	14	1	1	0
1194	25383	25077	5	8	0	0	42	14	1	3	0
1225	26421	26136	6	8	0	0	31	14	1	3	0
1226	26683	26322	6	18	0	0	38	14	1	1	0
1228	26520	26318	16	3	0	0	23	14	3	1	0
